Source,Target,ID,Weight,Type
792,788,0,4.484294002885337,directed
792,688,1,4.189842451465489,directed
792,170,2,4.110813490611864,directed
792,760,3,4.834510611295967,directed
792,60,4,,directed
792,446,5,,directed
792,404,6,4.430974565008814,directed
792,598,7,,directed
792,44,8,4.209373902867849,directed
792,124,9,4.181734079027109,directed
792,682,10,4.407511978856578,directed
792,68,11,4.1745856432399995,directed
792,498,12,4.202898899194974,directed
792,8,13,4.478840008852756,directed
792,222,14,,directed
792,756,15,4.340486991122695,directed
792,4,16,4.563971178729673,directed
792,703,17,,directed
792,188,18,,directed
792,784,19,4.28756969865893,directed
792,466,20,5.142299664667455,directed
792,807,21,4.265939313319925,directed
792,180,22,4.214015151515152,directed
792,454,23,4.051418439716312,directed
792,332,24,5.381843232576366,directed
792,428,25,4.003018757305421,directed
792,76,26,4.291145927094337,directed
792,752,27,4.2782820603495395,directed
792,800,28,4.155716232974087,directed
792,31,29,4.151794785911406,directed
792,328,30,4.516016371375637,directed
792,208,31,4.255379434434339,directed
792,28,32,,directed
792,524,33,4.225734570646034,directed
792,376,34,4.632443848409162,directed
792,116,35,4.301645658618141,directed
792,132,36,,directed
792,12,37,4.167636369793567,directed
792,768,38,4.045758928571428,directed
792,826,39,4.426844303273837,directed
792,512,40,4.386899249370085,directed
792,450,41,3.7412659268392927,directed
792,414,42,4.188549521797694,directed
792,275,43,4.539140899431595,directed
792,203,44,4.157863389583313,directed
792,659,45,3.9026341703594296,directed
792,352,46,,directed
792,340,47,3.5928961748633874,directed
792,36,48,4.670481375431903,directed
792,360,49,4.1495677254001375,directed
792,398,50,4.185337822454024,directed
792,762,51,4.091586301557024,directed
792,276,52,4.382978396010938,directed
792,144,53,4.055174858364918,directed
792,654,54,,directed
792,662,55,,directed
792,724,56,4.394093875453099,directed
792,50,57,4.023678945256995,directed
792,96,58,4.35401006127102,directed
792,196,59,4.232475488549956,directed
792,178,60,3.7986214735784736,directed
792,894,61,3.7626558324439854,directed
792,624,62,4.7614425213693865,directed
792,388,63,3.9175160437901093,directed
792,548,64,5.01437350697675,directed
792,678,65,,directed
792,434,66,4.2371238536573035,directed
792,438,67,3.604868913857678,directed
792,380,68,4.284420274082288,directed
792,250,69,4.338342341043016,directed
792,268,70,,directed
792,504,71,4.660347847574772,directed
792,694,72,,directed
792,320,73,4.449747170572401,directed
792,462,74,4.187220857640146,directed
792,51,75,4.361948490752862,directed
792,876,76,,directed
792,56,77,4.215909778660262,directed
792,336,78,4.3872179962046856,directed
792,740,79,4.166513749568517,directed
792,480,80,4.578040800615859,directed
792,660,81,,directed
792,348,82,4.135233188313914,directed
792,300,83,4.295655672930673,directed
792,728,84,4.235023620943882,directed
792,600,85,4.051603905160389,directed
792,887,86,4.380374464107227,directed
792,634,87,4.401056042669503,directed
792,686,88,4.1660093598101895,directed
792,704,89,3.962171030563157,directed
792,242,90,,directed
792,104,91,4.952354654977365,directed
792,604,92,4.019104209397748,directed
792,410,93,4.065193448754363,directed
792,296,94,,directed
792,90,95,4.126979204798966,directed
792,262,96,4.3438295526588755,directed
792,496,97,4.19942078762937,directed
858,643,98,4.946138517567093,directed
858,156,99,3.967833209370185,directed
858,356,100,,directed
858,174,101,,directed
858,246,102,,directed
858,882,103,,directed
858,408,104,,directed
858,192,105,4.243596711461334,directed
858,578,106,4.721477110157367,directed
858,417,107,,directed
858,120,108,,directed
858,232,109,,directed
858,795,110,,directed
858,716,111,,directed
858,674,112,,directed
858,508,113,,directed
858,48,114,,directed
858,854,115,,directed
858,368,116,,directed
858,231,117,,directed
858,308,118,,directed
858,702,119,,directed
858,108,120,,directed
858,266,121,,directed
858,191,122,4.347302504816956,directed
858,324,123,,directed
858,364,124,,directed
858,426,125,,directed
858,840,126,4.133564412173844,directed
858,710,127,,directed
858,764,128,,directed
858,418,129,,directed
858,818,130,4.092261904761905,directed
858,780,131,4.3742138364779874,directed
858,288,132,4.324877909158334,directed
858,440,133,,directed
858,233,134,,directed
858,729,135,,directed
858,798,136,,directed
858,804,137,4.513793128848817,directed
858,52,138,4.239074537656944,directed
858,384,139,,directed
858,84,140,,directed
858,430,141,,directed
858,528,142,3.8690476190476177,directed
858,646,143,,directed
858,212,144,,directed
858,690,145,,directed
858,372,146,4.206522729701499,directed
858,64,147,,directed
858,586,148,,directed
858,442,149,,directed
858,32,150,4.222216573016173,directed
858,112,151,,directed
858,834,152,,directed
858,140,153,,directed
858,748,154,,directed
858,860,155,,directed
858,585,156,,directed
858,136,157,,directed
858,204,158,,directed
858,392,159,,directed
858,478,160,,directed
858,218,161,4.228643659638479,directed
858,458,162,,directed
858,344,163,,directed
858,584,164,,directed
858,400,165,4.497699969586375,directed
858,40,166,,directed
858,422,167,3.9099271700944196,directed
858,72,168,,directed
858,516,169,,directed
858,148,170,,directed
858,214,171,4.125755674612003,directed
858,533,172,,directed
858,558,173,4.255462596868603,directed
858,562,174,,directed
858,100,175,4.272549019607843,directed
858,566,176,,directed
858,670,177,,directed
858,184,178,,directed
858,270,179,,directed
858,554,180,4.166666666666667,directed
858,862,181,3.9684114167740074,directed
858,620,182,4.050257304116866,directed
858,470,183,,directed
858,24,184,,directed
858,591,185,4.213989468380806,directed
858,152,186,4.165714902134713,directed
858,226,187,,directed
858,20,188,,directed
858,520,189,,directed
858,776,190,,directed
858,616,191,3.948398130751073,directed
858,492,192,,directed
858,484,193,4.432712764480539,directed
858,706,194,,directed
858,583,195,,directed
858,608,196,,directed
858,792,197,4.124583765784466,directed
858,788,198,,directed
858,688,199,,directed
858,170,200,4.151977681379153,directed
858,760,201,4.500791421437488,directed
858,60,202,,directed
858,446,203,,directed
858,404,204,4.2806484295846,directed
858,598,205,,directed
858,44,206,,directed
858,124,207,4.204074119614963,directed
858,682,208,,directed
858,68,209,4.267033657625699,directed
858,498,210,,directed
858,8,211,,directed
858,222,212,,directed
858,756,213,4.110240888202768,directed
858,4,214,,directed
858,703,215,,directed
858,188,216,4.366345060624463,directed
858,784,217,4.4756432148469445,directed
858,466,218,,directed
858,807,219,,directed
858,180,220,,directed
858,454,221,,directed
858,332,222,4.102972694318043,directed
858,428,223,,directed
858,76,224,4.2139192664698255,directed
858,752,225,4.2829605837894205,directed
858,800,226,,directed
858,31,227,5.357837417347335,directed
858,328,228,4.011524822695036,directed
858,208,229,,directed
858,28,230,,directed
858,524,231,,directed
858,376,232,4.577336040160391,directed
858,116,233,,directed
858,132,234,,directed
858,12,235,,directed
858,768,236,,directed
858,826,237,4.228530234455756,directed
858,512,238,,directed
858,450,239,,directed
858,414,240,,directed
858,275,241,4.645000682938532,directed
858,203,242,,directed
858,659,243,,directed
858,352,244,,directed
858,340,245,,directed
858,36,246,4.027030557989414,directed
858,360,247,,directed
858,398,248,,directed
858,762,249,,directed
858,276,250,4.141568820721677,directed
858,144,251,,directed
858,654,252,,directed
858,662,253,,directed
858,724,254,4.212119467796544,directed
858,50,255,,directed
858,96,256,,directed
858,196,257,,directed
858,178,258,4.142335766423358,directed
858,894,259,,directed
858,624,260,,directed
858,388,261,,directed
858,548,262,,directed
858,678,263,4.479746444032159,directed
858,434,264,,directed
858,438,265,,directed
858,380,266,4.178062392813769,directed
858,250,267,4.024375208523654,directed
858,268,268,,directed
858,504,269,4.571763774510514,directed
858,694,270,,directed
858,320,271,4.378695402513063,directed
858,462,272,,directed
858,51,273,4.2131350681536555,directed
858,876,274,,directed
858,56,275,3.886089705904166,directed
858,336,276,4.146356248672344,directed
858,740,277,,directed
858,480,278,4.763135228251506,directed
858,660,279,,directed
858,348,280,,directed
858,300,281,,directed
858,728,282,,directed
858,600,283,4.203494707154186,directed
