Source,Target,ID,Weight,Type
422,328,0,4.826110554442217,directed
422,208,1,4.54450263584091,directed
422,28,2,,directed
422,524,3,,directed
422,376,4,5.005767391848276,directed
422,116,5,4.1165753083343715,directed
422,132,6,,directed
422,12,7,4.8435947387279805,directed
422,768,8,,directed
422,826,9,4.581601803231761,directed
422,512,10,4.123313170113643,directed
422,450,11,,directed
422,414,12,4.290451379801321,directed
422,275,13,4.732783920255825,directed
422,203,14,,directed
422,659,15,4.325266290726817,directed
422,352,16,,directed
422,340,17,,directed
422,36,18,4.600577440293321,directed
422,360,19,4.916982462067217,directed
422,398,20,3.5066058588304356,directed
422,762,21,,directed
422,276,22,4.440093164150947,directed
422,144,23,4.651272002955312,directed
422,654,24,,directed
422,662,25,,directed
422,724,26,4.368375911931613,directed
422,50,27,4.040260655673952,directed
422,96,28,,directed
422,196,29,4.412987878308692,directed
422,178,30,,directed
422,894,31,,directed
422,624,32,,directed
422,388,33,5.210706150341686,directed
422,548,34,,directed
422,678,35,,directed
422,434,36,4.425641720991071,directed
422,438,37,,directed
422,380,38,4.3368395550492895,directed
422,250,39,4.494236927291796,directed
422,268,40,,directed
422,504,41,4.341653811356173,directed
422,694,42,,directed
422,320,43,,directed
422,462,44,4.757171615784406,directed
422,51,45,4.39201665248728,directed
422,876,46,,directed
422,56,47,4.442816952676983,directed
422,336,48,4.5144648253531905,directed
422,740,49,,directed
422,480,50,3.666666666666667,directed
422,660,51,,directed
422,348,52,4.939037698412697,directed
422,300,53,4.1764379495210004,directed
422,728,54,4.061890529088092,directed
422,600,55,4.5089091699261195,directed
422,887,56,4.869077217295699,directed
422,634,57,4.498849584321738,directed
422,686,58,3.9099271700944196,directed
422,704,59,4.25059997606569,directed
422,242,60,,directed
422,104,61,4.157501819820863,directed
422,604,62,4.583703374777976,directed
422,410,63,4.599056302375211,directed
422,296,64,,directed
422,90,65,,directed
422,262,66,5.196327683615819,directed
422,496,67,,directed
72,643,68,4.038854805725971,directed
72,156,69,4.237997346258933,directed
72,356,70,4.089036112805095,directed
72,174,71,,directed
72,246,72,,directed
72,882,73,,directed
72,408,74,,directed
72,192,75,,directed
72,578,76,,directed
72,417,77,,directed
72,120,78,3.629447565543072,directed
72,232,79,,directed
72,795,80,,directed
72,716,81,4.3228277857579664,directed
72,674,82,,directed
72,508,83,4.147445004498302,directed
72,48,84,,directed
72,854,85,,directed
72,368,86,,directed
72,231,87,4.166666666666667,directed
72,308,88,,directed
72,702,89,,directed
72,108,90,,directed
72,266,91,,directed
72,191,92,,directed
72,324,93,4.166666666666667,directed
72,364,94,,directed
72,426,95,4.166666666666667,directed
72,840,96,4.102631700878475,directed
72,710,97,4.1640363246428125,directed
72,764,98,,directed
72,418,99,,directed
72,818,100,3.762674271229404,directed
72,780,101,,directed
72,288,102,4.084270913298672,directed
72,440,103,,directed
72,233,104,,directed
72,729,105,,directed
72,798,106,,directed
72,804,107,,directed
72,52,108,,directed
72,384,109,3.629447565543072,directed
72,84,110,,directed
72,430,111,4.116666666666667,directed
72,528,112,3.867370892018779,directed
72,646,113,,directed
72,212,114,,directed
72,690,115,,directed
72,372,116,,directed
72,64,117,,directed
72,586,118,3.894691035683202,directed
72,442,119,,directed
72,32,120,,directed
72,112,121,,directed
72,834,122,4.074539946408927,directed
72,140,123,,directed
72,748,124,,directed
72,860,125,,directed
72,585,126,,directed
72,136,127,,directed
72,204,128,,directed
72,392,129,4.920698709358919,directed
72,478,130,,directed
72,218,131,,directed
72,458,132,4.038854805725971,directed
72,344,133,,directed
72,584,134,,directed
72,400,135,3.8249810174639336,directed
72,40,136,,directed
72,422,137,,directed
72,516,138,4.143735777019328,directed
72,148,139,,directed
72,214,140,,directed
72,533,141,,directed
72,558,142,,directed
72,562,143,,directed
72,100,144,,directed
72,566,145,3.9911875741479315,directed
72,670,146,,directed
72,184,147,,directed
72,270,148,,directed
72,554,149,,directed
72,862,150,,directed
72,620,151,,directed
72,470,152,,directed
72,24,153,4.084645669291338,directed
72,591,154,,directed
72,152,155,,directed
72,226,156,,directed
72,20,157,,directed
72,520,158,,directed
72,776,159,,directed
72,616,160,,directed
72,492,161,,directed
72,484,162,,directed
72,706,163,,directed
72,583,164,,directed
72,608,165,,directed
72,792,166,,directed
72,858,167,,directed
72,788,168,,directed
72,688,169,,directed
72,170,170,4.251704615574479,directed
72,760,171,,directed
72,60,172,,directed
72,446,173,,directed
72,404,174,4.166666666666667,directed
72,598,175,,directed
72,44,176,,directed
72,124,177,4.2605363984674325,directed
72,682,178,,directed
72,68,179,,directed
72,498,180,,directed
72,8,181,,directed
72,222,182,,directed
72,756,183,,directed
72,4,184,,directed
72,703,185,,directed
72,188,186,,directed
72,784,187,,directed
72,466,188,,directed
72,807,189,,directed
72,180,190,,directed
72,454,191,4.080948955669224,directed
72,332,192,,directed
72,428,193,,directed
72,76,194,3.946459412780657,directed
72,752,195,,directed
72,800,196,,directed
72,31,197,,directed
72,328,198,,directed
72,208,199,,directed
72,28,200,,directed
72,524,201,,directed
72,376,202,4.629062046149975,directed
72,116,203,,directed
72,132,204,,directed
72,12,205,,directed
72,768,206,,directed
72,826,207,4.232727619837559,directed
72,512,208,,directed
72,450,209,,directed
72,414,210,,directed
72,275,211,4.62028832739617,directed
72,203,212,,directed
72,659,213,,directed
72,352,214,,directed
72,340,215,,directed
72,36,216,4.157132432437258,directed
72,360,217,,directed
72,398,218,,directed
72,762,219,,directed
72,276,220,,directed
72,144,221,3.762674271229404,directed
72,654,222,,directed
72,662,223,,directed
72,724,224,4.367978012281053,directed
72,50,225,,directed
72,96,226,,directed
72,196,227,,directed
72,178,228,,directed
72,894,229,4.013525176278263,directed
72,624,230,,directed
72,388,231,,directed
72,548,232,,directed
72,678,233,,directed
72,434,234,,directed
72,438,235,,directed
72,380,236,,directed
72,250,237,,directed
72,268,238,,directed
72,504,239,3.6420552677029363,directed
72,694,240,,directed
72,320,241,,directed
72,462,242,4.475373583846985,directed
72,51,243,,directed
72,876,244,,directed
72,56,245,4.222671831910206,directed
72,336,246,,directed
72,740,247,,directed
72,480,248,4.108097047195454,directed
72,660,249,,directed
72,348,250,,directed
72,300,251,,directed
72,728,252,3.629447565543072,directed
72,600,253,,directed
72,887,254,,directed
72,634,255,4.038854805725971,directed
72,686,256,,directed
72,704,257,,directed
72,242,258,,directed
72,104,259,,directed
72,604,260,,directed
72,410,261,3.9768532662441074,directed
72,296,262,,directed
72,90,263,,directed
72,262,264,,directed
72,496,265,,directed
516,643,266,,directed
516,156,267,4.456043315868422,directed
516,356,268,4.204545454545454,directed
516,174,269,4.174928719543806,directed
516,246,270,4.119404873208471,directed
516,882,271,,directed
516,408,272,,directed
516,192,273,4.85996707588195,directed
516,578,274,3.9779411764705896,directed
516,417,275,,directed
516,120,276,,directed
516,232,277,,directed
516,795,278,,directed
516,716,279,4.122023511142837,directed
516,674,280,,directed
516,508,281,4.134287118121877,directed
516,48,282,,directed
516,854,283,3.6004901960784315,directed
516,368,284,,directed
516,231,285,4.9959935897435885,directed
516,308,286,,directed
516,702,287,4.177927927927928,directed
516,108,288,4.50070323488045,directed
516,266,289,,directed
516,191,290,,directed
516,324,291,,directed
516,364,292,,directed
516,426,293,,directed
516,840,294,4.406978309637097,directed
516,710,295,4.5217192067125564,directed
516,764,296,,directed
516,418,297,,directed
516,818,298,4.1884687945243115,directed
516,780,299,3.986656596173212,directed
516,288,300,3.8511306370845584,directed
516,440,301,,directed
516,233,302,,directed
516,729,303,4.463578780680919,directed
516,798,304,,directed
516,804,305,,directed
516,52,306,,directed
516,384,307,,directed
516,84,308,,directed
516,430,309,,directed
516,528,310,4.243467037690226,directed
516,646,311,,directed
516,212,312,,directed
516,690,313,,directed
516,372,314,,directed
516,64,315,,directed
516,586,316,,directed
516,442,317,,directed
516,32,318,,directed
516,112,319,,directed
516,834,320,4.462216851054865,directed
516,140,321,,directed
516,748,322,,directed
516,860,323,,directed
516,585,324,,directed
516,136,325,,directed
516,204,326,,directed
516,392,327,4.10912816322488,directed
516,478,328,4.181266320475969,directed
516,218,329,,directed
516,458,330,,directed
516,344,331,,directed
516,584,332,,directed
516,400,333,,directed
516,40,334,3.9589104339796863,directed
516,422,335,4.230805777271001,directed
516,72,336,4.056442095321878,directed
516,148,337,,directed
516,214,338,,directed
516,533,339,,directed
516,558,340,,directed
516,562,341,,directed
516,100,342,,directed
516,566,343,4.171454806216826,directed
516,670,344,,directed
516,184,345,,directed
516,270,346,,directed
516,554,347,4.166666666666667,directed
516,862,348,4.030604208112061,directed
516,620,349,3.9687194525904204,directed
516,470,350,,directed
516,24,351,4.2282382378636,directed
516,591,352,,directed
516,152,353,,directed
516,226,354,,directed
516,20,355,,directed
516,520,356,,directed
516,776,357,,directed
516,616,358,4.25549915397631,directed
516,492,359,,directed
516,484,360,,directed
516,706,361,3.9529965813402828,directed
516,583,362,,directed
516,608,363,3.739111543277693,directed
516,792,364,3.9238609112709826,directed
516,858,365,,directed
516,788,366,,directed
516,688,367,4.107704402515723,directed
516,170,368,,directed
516,760,369,,directed
516,60,370,,directed
516,446,371,,directed
516,404,372,4.124215872296077,directed
516,598,373,,directed
516,44,374,,directed
516,124,375,3.8725490196078427,directed
516,682,376,,directed
516,68,377,,directed
516,498,378,,directed
516,8,379,,directed
516,222,380,,directed
516,756,381,4.280243177355074,directed
516,4,382,,directed
516,703,383,,directed
516,188,384,,directed
516,784,385,4.2760079193664495,directed
516,466,386,,directed
516,807,387,,directed
516,180,388,4.401605199556262,directed
516,454,389,3.9192471492001597,directed
516,332,390,,directed
516,428,391,,directed
516,76,392,3.9512108262108256,directed
516,752,393,4.092526690391459,directed
516,800,394,4.219392833849139,directed
516,31,395,,directed
516,328,396,4.204424282459116,directed
516,208,397,,directed
516,28,398,,directed
516,524,399,,directed
516,376,400,4.8537523483964655,directed
516,116,401,,directed
516,132,402,,directed
516,12,403,4.195512820512821,directed
516,768,404,,directed
516,826,405,4.129057267752571,directed
516,512,406,,directed
516,450,407,3.8891678740909614,directed
516,414,408,,directed
516,275,409,4.7283442219781655,directed
516,203,410,,directed
516,659,411,,directed
516,352,412,4.606524668325041,directed
516,340,413,3.9700374531835214,directed
516,36,414,3.987982042839844,directed
516,360,415,,directed
516,398,416,,directed
516,762,417,,directed
516,276,418,4.56128533239626,directed
516,144,419,,directed
516,654,420,,directed
516,662,421,,directed
516,724,422,,directed
516,50,423,4.255698005698005,directed
516,96,424,,directed
516,196,425,4.018876206191832,directed
516,178,426,,directed
516,894,427,4.323653823324238,directed
516,624,428,,directed
516,388,429,3.992869875222816,directed
516,548,430,,directed
516,678,431,,directed
516,434,432,,directed
516,438,433,,directed
516,380,434,,directed
516,250,435,4.149129191200907,directed
516,268,436,,directed
516,504,437,,directed
516,694,438,,directed
516,320,439,,directed
516,462,440,4.245348074896454,directed
516,51,441,4.174928719543805,directed
516,876,442,,directed
516,56,443,4.00550558252319,directed
516,336,444,,directed
516,740,445,,directed
516,480,446,3.71702474857472,directed
516,660,447,,directed
516,348,448,4.25549915397631,directed
516,300,449,,directed
516,728,450,,directed
516,600,451,,directed
516,887,452,,directed
516,634,453,,directed
516,686,454,4.174928719543805,directed
516,704,455,3.639322916666667,directed
516,242,456,,directed
516,104,457,,directed
516,604,458,,directed
516,410,459,,directed
516,296,460,,directed
516,90,461,,directed
516,262,462,,directed
516,496,463,3.9170628631801376,directed
148,643,464,5.262189396364509,directed
148,156,465,4.2838296159349305,directed
148,356,466,4.142831920903955,directed
148,174,467,,directed
148,246,468,,directed
148,882,469,4.2381769641495035,directed
148,408,470,4.526689708141322,directed
148,192,471,3.9117538005190946,directed
148,578,472,4.52028740490279,directed
148,417,473,,directed
148,120,474,4.424093823991833,directed
148,232,475,,directed
148,795,476,,directed
148,716,477,4.8748527679623095,directed
148,674,478,,directed
148,508,479,,directed
148,48,480,,directed
148,854,481,4.590528421339274,directed
148,368,482,,directed
148,231,483,4.592029562414849,directed
148,308,484,,directed
148,702,485,,directed
148,108,486,,directed
148,266,487,4.31692001050931,directed
148,191,488,,directed
148,324,489,4.250533238469643,directed
148,364,490,4.29688522674777,directed
148,426,491,,directed
148,840,492,4.626449497274349,directed
148,710,493,4.434027777777779,directed
148,764,494,4.375,directed
148,418,495,,directed
148,818,496,4.739004623463618,directed
148,780,497,,directed
148,288,498,,directed
148,440,499,,directed
148,233,500,,directed
148,729,501,4.620215305108464,directed
148,798,502,,directed
148,804,503,4.132281499898608,directed
148,52,504,,directed
148,384,505,,directed
148,84,506,4.588244587317288,directed
148,430,507,,directed
148,528,508,,directed
148,646,509,4.037698412698412,directed
148,212,510,,directed
148,690,511,,directed
148,372,512,4.478418997567451,directed
148,64,513,,directed
148,586,514,,directed
148,442,515,,directed
148,32,516,,directed
148,112,517,,directed
148,834,518,,directed
148,140,519,5.2529081220316725,directed
148,748,520,,directed
148,860,521,,directed
148,585,522,,directed
148,136,523,,directed
148,204,524,4.761618589743589,directed
148,392,525,,directed
148,478,526,4.31624324987727,directed
148,218,527,,directed
148,458,528,,directed
148,344,529,,directed
