Source,Target,ID,Weight,Type
336,308,0,,directed
336,702,1,,directed
336,108,2,,directed
336,266,3,,directed
336,191,4,3.8032945736434103,directed
336,324,5,4.274798154555939,directed
336,364,6,4.541797312425869,directed
336,426,7,,directed
336,840,8,4.355539157578105,directed
336,710,9,3.908402203856749,directed
336,764,10,,directed
336,418,11,,directed
336,818,12,4.153638046801983,directed
336,780,13,,directed
336,288,14,,directed
336,440,15,4.082710541712291,directed
336,233,16,,directed
336,729,17,4.0134604978354975,directed
336,798,18,,directed
336,804,19,4.225677703553872,directed
336,52,20,,directed
336,384,21,,directed
336,84,22,,directed
336,430,23,3.9107921511627914,directed
336,528,24,4.192743057094757,directed
336,646,25,,directed
336,212,26,,directed
336,690,27,,directed
336,372,28,4.27276223280495,directed
336,64,29,,directed
336,586,30,4.513844692298922,directed
336,442,31,4.070116718159973,directed
336,32,32,4.216030569572553,directed
336,112,33,4.422577996715928,directed
336,834,34,4.137820512820513,directed
336,140,35,,directed
336,748,36,,directed
336,860,37,,directed
336,585,38,,directed
336,136,39,,directed
336,204,40,,directed
336,392,41,3.9224048800661704,directed
336,478,42,,directed
336,218,43,,directed
336,458,44,4.072748956469887,directed
336,344,45,4.2332848837209305,directed
336,584,46,,directed
336,400,47,,directed
336,40,48,4.1888901401145215,directed
336,422,49,4.503621105420619,directed
336,72,50,,directed
336,516,51,,directed
336,148,52,,directed
336,214,53,4.061384347365888,directed
336,533,54,,directed
336,558,55,4.348676906019998,directed
336,562,56,,directed
336,100,57,4.270833333333333,directed
336,566,58,3.99392231936515,directed
336,670,59,4.2404766230620154,directed
336,184,60,,directed
336,270,61,,directed
336,554,62,,directed
336,862,63,4.2019165527215705,directed
336,620,64,4.107745747739153,directed
336,470,65,4.293483562579261,directed
336,24,66,,directed
336,591,67,4.646135781383433,directed
336,152,68,4.165727190868034,directed
336,226,69,,directed
336,20,70,,directed
336,520,71,,directed
336,776,72,,directed
336,616,73,4.378928642572936,directed
336,492,74,,directed
336,484,75,4.1547233732124775,directed
336,706,76,,directed
336,583,77,,directed
336,608,78,4.202768942449734,directed
336,792,79,4.3722364459007546,directed
336,858,80,4.148612961782824,directed
336,788,81,4.942209018402823,directed
336,688,82,4.134812902509438,directed
336,170,83,4.391751267672962,directed
336,760,84,4.391902703656716,directed
336,60,85,,directed
336,446,86,,directed
336,404,87,,directed
336,598,88,,directed
336,44,89,,directed
336,124,90,4.238253096126035,directed
336,682,91,4.171151432022459,directed
336,68,92,4.313509544787078,directed
336,498,93,,directed
336,8,94,4.143685221271427,directed
336,222,95,4.458240316211511,directed
336,756,96,4.1726315414408175,directed
336,4,97,4.638706620125744,directed
336,703,98,3.984331986392953,directed
336,188,99,,directed
336,784,100,4.275716323642927,directed
336,466,101,,directed
336,807,102,,directed
336,180,103,4.582766908201717,directed
336,454,104,,directed
336,332,105,,directed
336,428,106,,directed
336,76,107,4.08546913356456,directed
336,752,108,4.396431862132522,directed
336,800,109,4.028518338988528,directed
336,31,110,4.1644114456032755,directed
336,328,111,,directed
336,208,112,,directed
336,28,113,,directed
