Source,Target,ID,Weight,Type
188,184,0,,directed
188,270,1,,directed
188,554,2,,directed
188,862,3,4.2238785371838885,directed
188,620,4,,directed
188,470,5,,directed
188,24,6,,directed
188,591,7,4.236077284679555,directed
188,152,8,4.1345910607890195,directed
188,226,9,,directed
188,20,10,,directed
188,520,11,,directed
188,776,12,,directed
188,616,13,,directed
188,492,14,,directed
188,484,15,4.36325983191445,directed
188,706,16,,directed
188,583,17,,directed
188,608,18,,directed
188,792,19,,directed
188,858,20,4.14900887888369,directed
188,788,21,,directed
188,688,22,,directed
188,170,23,4.291604082735953,directed
188,760,24,,directed
188,60,25,,directed
188,446,26,,directed
188,404,27,,directed
188,598,28,,directed
188,44,29,3.9064353499406876,directed
188,124,30,4.171840102320309,directed
188,682,31,,directed
188,68,32,4.104853479853481,directed
188,498,33,,directed
188,8,34,,directed
188,222,35,3.9416116634802143,directed
188,756,36,3.9023739104536137,directed
188,4,37,,directed
188,703,38,,directed
188,784,39,4.187544060264723,directed
188,466,40,,directed
188,807,41,,directed
188,180,42,,directed
188,454,43,,directed
188,332,44,4.504116652541167,directed
188,428,45,,directed
188,76,46,3.991800383383921,directed
188,752,47,4.172983107546277,directed
188,800,48,,directed
188,31,49,4.266169154228856,directed
188,328,50,3.9237940726229596,directed
188,208,51,4.306629102554841,directed
188,28,52,,directed
188,524,53,,directed
188,376,54,4.424391585316726,directed
188,116,55,,directed
188,132,56,,directed
188,12,57,,directed
188,768,58,,directed
188,826,59,3.623447184672923,directed
188,512,60,3.846651025807747,directed
188,450,61,,directed
188,414,62,4.451026856240126,directed
188,275,63,4.60800820087766,directed
188,203,64,,directed
188,659,65,,directed
188,352,66,,directed
188,340,67,4.177957225872288,directed
188,36,68,3.7024702638581637,directed
188,360,69,4.216700882846958,directed
188,398,70,,directed
188,762,71,,directed
188,276,72,4.829210836277974,directed
188,144,73,4.217220343563411,directed
188,654,74,,directed
188,662,75,,directed
188,724,76,4.316805235786026,directed
188,50,77,,directed
188,96,78,,directed
188,196,79,,directed
188,178,80,,directed
188,894,81,,directed
188,624,82,,directed
188,388,83,,directed
188,548,84,,directed
188,678,85,,directed
188,434,86,,directed
188,438,87,,directed
188,380,88,3.9194892875046206,directed
188,250,89,3.9393799309664694,directed
188,268,90,,directed
188,504,91,3.857534631767278,directed
188,694,92,,directed
188,320,93,4.109225245069252,directed
188,462,94,,directed
188,51,95,4.266169154228856,directed
188,876,96,,directed
188,56,97,,directed
188,336,98,,directed
188,740,99,,directed
188,480,100,,directed
188,660,101,,directed
188,348,102,4.0982852692734015,directed
188,300,103,4.166666666666667,directed
188,728,104,,directed
188,600,105,,directed
188,887,106,,directed
188,634,107,,directed
188,686,108,,directed
188,704,109,4.229750778816199,directed
188,242,110,,directed
188,104,111,,directed
188,604,112,4.196022332455261,directed
188,410,113,3.9601688693098387,directed
188,296,114,,directed
188,90,115,,directed
188,262,116,,directed
188,496,117,3.846651025807747,directed
784,643,118,4.406838207064945,directed
784,156,119,4.165173118396304,directed
784,356,120,4.191742084142788,directed
784,174,121,5.449166666666667,directed
784,246,122,4.0116906434320825,directed
784,882,123,,directed
784,408,124,4.508130081300813,directed
784,192,125,4.120890240310461,directed
784,578,126,4.121654797463117,directed
784,417,127,4.199597565546387,directed
784,120,128,3.8869974059662775,directed
784,232,129,,directed
784,795,130,3.944259815580284,directed
784,716,131,4.521773707122299,directed
784,674,132,,directed
784,508,133,4.382321479439221,directed
784,48,134,4.35302935785741,directed
784,854,135,,directed
784,368,136,4.38513014062052,directed
784,231,137,4.150871251903322,directed
784,308,138,,directed
784,702,139,3.949659142800623,directed
784,108,140,4.685974256546826,directed
784,266,141,4.425185581172384,directed
784,191,142,4.507193572496263,directed
784,324,143,4.234512061403509,directed
784,364,144,4.457077713033814,directed
784,426,145,,directed
784,840,146,4.296185749072513,directed
784,710,147,3.9043291239899443,directed
784,764,148,4.051019320086001,directed
784,418,149,,directed
784,818,150,4.338968326362992,directed
784,780,151,,directed
784,288,152,4.1858201149837635,directed
784,440,153,4.129980505981283,directed
784,233,154,3.7176141223574746,directed
784,729,155,4.362300683767286,directed
784,798,156,,directed
784,804,157,4.207078988404492,directed
784,52,158,4.384816753926702,directed
784,384,159,4.093068624177414,directed
784,84,160,,directed
784,430,161,4.059608899704654,directed
784,528,162,4.148693918980258,directed
784,646,163,4.513383627211034,directed
784,212,164,,directed
784,690,165,3.613128508233727,directed
