Source,Target,ID,Weight,Type
670,466,0,,directed
670,807,1,,directed
670,180,2,,directed
670,454,3,,directed
670,332,4,4.212454212454212,directed
670,428,5,,directed
670,76,6,,directed
670,752,7,,directed
670,800,8,,directed
670,31,9,,directed
670,328,10,4.234510765564526,directed
670,208,11,,directed
670,28,12,3.6434108527131777,directed
670,524,13,,directed
670,376,14,4.528802570376708,directed
670,116,15,,directed
670,132,16,,directed
670,12,17,5.158935172314377,directed
670,768,18,,directed
670,826,19,4.208389215211251,directed
670,512,20,,directed
670,450,21,,directed
670,414,22,,directed
670,275,23,4.308720939128458,directed
670,203,24,4.6557971014492745,directed
670,659,25,4.090465023496142,directed
670,352,26,,directed
670,340,27,,directed
670,36,28,4.27753922295203,directed
670,360,29,,directed
670,398,30,,directed
670,762,31,,directed
670,276,32,,directed
670,144,33,,directed
670,654,34,,directed
670,662,35,4.515255905511812,directed
670,724,36,4.1434630922818405,directed
670,50,37,,directed
670,96,38,,directed
670,196,39,,directed
670,178,40,,directed
670,894,41,,directed
670,624,42,,directed
670,388,43,4.167143030549392,directed
670,548,44,,directed
670,678,45,,directed
670,434,46,,directed
670,438,47,,directed
670,380,48,4.404947916666667,directed
670,250,49,4.3682188565608255,directed
670,268,50,,directed
670,504,51,,directed
670,694,52,,directed
670,320,53,,directed
670,462,54,3.8505747126436782,directed
670,51,55,,directed
670,876,56,,directed
670,56,57,,directed
670,336,58,,directed
670,740,59,4.108205782312925,directed
670,480,60,,directed
670,660,61,,directed
670,348,62,,directed
670,300,63,3.8701035372031978,directed
670,728,64,,directed
670,600,65,,directed
670,887,66,,directed
670,634,67,3.9298245614035077,directed
670,686,68,,directed
670,704,69,,directed
670,242,70,,directed
670,104,71,,directed
670,604,72,,directed
670,410,73,,directed
670,296,74,,directed
670,90,75,,directed
670,262,76,,directed
670,496,77,,directed
184,643,78,,directed
184,156,79,4.218591623430247,directed
184,356,80,,directed
184,174,81,,directed
184,246,82,,directed
184,882,83,4.00832376756119,directed
184,408,84,,directed
184,192,85,,directed
184,578,86,,directed
184,417,87,,directed
184,120,88,,directed
184,232,89,,directed
184,795,90,,directed
184,716,91,,directed
184,674,92,,directed
184,508,93,,directed
184,48,94,,directed
184,854,95,,directed
184,368,96,,directed
184,231,97,,directed
184,308,98,,directed
184,702,99,,directed
184,108,100,,directed
184,266,101,,directed
184,191,102,,directed
184,324,103,,directed
184,364,104,,directed
184,426,105,,directed
184,840,106,4.178499552414747,directed
184,710,107,,directed
184,764,108,,directed
184,418,109,,directed
184,818,110,,directed
184,780,111,,directed
184,288,112,4.154595082531434,directed
184,440,113,,directed
184,233,114,,directed
184,729,115,,directed
184,798,116,4.165747905143556,directed
184,804,117,,directed
184,52,118,,directed
184,384,119,,directed
184,84,120,,directed
184,430,121,,directed
184,528,122,4.099893162393162,directed
184,646,123,,directed
184,212,124,,directed
184,690,125,,directed
184,372,126,,directed
184,64,127,,directed
184,586,128,,directed
184,442,129,,directed
184,32,130,,directed
184,112,131,,directed
184,834,132,,directed
184,140,133,,directed
184,748,134,,directed
184,860,135,,directed
184,585,136,3.9914330218068534,directed
184,136,137,,directed
184,204,138,,directed
184,392,139,3.996380928844978,directed
184,478,140,,directed
