Source,Target,ID,Weight,Type
64,398,0,,directed
64,762,1,,directed
64,276,2,3.9003564400188893,directed
64,144,3,4.152422509407804,directed
64,654,4,,directed
64,662,5,,directed
64,724,6,,directed
64,50,7,3.944857168111215,directed
64,96,8,,directed
64,196,9,,directed
64,178,10,,directed
64,894,11,,directed
64,624,12,,directed
64,388,13,,directed
64,548,14,,directed
64,678,15,,directed
64,434,16,,directed
64,438,17,,directed
64,380,18,4.088541666666667,directed
64,250,19,,directed
64,268,20,,directed
64,504,21,,directed
64,694,22,,directed
64,320,23,3.9938611755607107,directed
64,462,24,,directed
64,51,25,,directed
64,876,26,,directed
64,56,27,4.143389199255121,directed
64,336,28,,directed
64,740,29,4.355231143552312,directed
64,480,30,4.138872308666538,directed
64,660,31,,directed
64,348,32,,directed
64,300,33,,directed
64,728,34,,directed
64,600,35,,directed
64,887,36,,directed
64,634,37,,directed
64,686,38,4.115662780656304,directed
64,704,39,,directed
64,242,40,,directed
64,104,41,3.885416666666667,directed
64,604,42,,directed
64,410,43,4.042135902711752,directed
64,296,44,,directed
64,90,45,,directed
64,262,46,,directed
64,496,47,,directed
586,643,48,4.230517427642302,directed
586,156,49,4.043227749875346,directed
586,356,50,4.616528898225031,directed
586,174,51,,directed
586,246,52,3.834633373324183,directed
586,882,53,,directed
586,408,54,4.323601164969942,directed
586,192,55,,directed
586,578,56,4.494353611919576,directed
586,417,57,3.979633397393882,directed
586,120,58,,directed
586,232,59,4.581739863475616,directed
586,795,60,3.9574648769783294,directed
586,716,61,4.108796296296295,directed
586,674,62,,directed
586,508,63,4.109551784160139,directed
586,48,64,4.07429542478251,directed
586,854,65,4.1341709994223,directed
586,368,66,4.315182292475455,directed
586,231,67,3.929652820633113,directed
586,308,68,,directed
586,702,69,4.126082599111332,directed
586,108,70,,directed
586,266,71,,directed
586,191,72,4.06727126954986,directed
586,324,73,,directed
586,364,74,4.478006922438982,directed
586,426,75,,directed
586,840,76,4.390062038632064,directed
586,710,77,4.53130369422337,directed
586,764,78,4.201052558239849,directed
586,418,79,3.7570635396722363,directed
586,818,80,4.264524554731901,directed
586,780,81,,directed
586,288,82,4.43034461319833,directed
586,440,83,,directed
586,233,84,,directed
586,729,85,4.5602409638554215,directed
586,798,86,,directed
586,804,87,4.414631372259076,directed
586,52,88,,directed
586,384,89,,directed
586,84,90,,directed
586,430,91,,directed
586,528,92,4.1545085667959345,directed
586,646,93,3.700073888692806,directed
586,212,94,,directed
586,690,95,,directed
586,372,96,3.948411577166615,directed
586,64,97,,directed
586,442,98,3.5092925154797316,directed
586,32,99,4.247760180025928,directed
586,112,100,4.233079402709034,directed
586,834,101,4.127275910364147,directed
586,140,102,,directed
586,748,103,,directed
586,860,104,4.084632087580544,directed
586,585,105,,directed
586,136,106,,directed
586,204,107,,directed
586,392,108,4.034087802725236,directed
586,478,109,3.9573863636363633,directed
586,218,110,,directed
586,458,111,4.04749283119287,directed
586,344,112,,directed
586,584,113,,directed
586,400,114,4.485275919743662,directed
586,40,115,4.210826466704462,directed
586,422,116,4.200332149117106,directed
586,72,117,,directed
586,516,118,,directed
586,148,119,,directed
586,214,120,,directed
586,533,121,,directed
586,558,122,,directed
586,562,123,,directed
586,100,124,3.9515704207225055,directed
586,566,125,4.437408707722651,directed
586,670,126,,directed
586,184,127,,directed
586,270,128,,directed
586,554,129,4.019824757801059,directed
586,862,130,4.434241079706114,directed
586,620,131,4.1441441441441444,directed
586,470,132,,directed
586,24,133,,directed
586,591,134,4.356814842703441,directed
586,152,135,,directed
586,226,136,,directed
586,20,137,,directed
586,520,138,,directed
586,776,139,,directed
586,616,140,4.128654493640314,directed
586,492,141,4.185142893392965,directed
586,484,142,4.306333526878678,directed
586,706,143,4.456203390262515,directed
586,583,144,,directed
586,608,145,4.361006557245824,directed
586,792,146,4.108684317937154,directed
586,858,147,4.771160091164922,directed
586,788,148,4.206556764885378,directed
586,688,149,5.202571418568828,directed
