Source,Target,Weight,Type
36,24,4.193341368656777,directed
760,729,4.6117057735396125,directed
112,368,4.624113475177306,directed
226,430,3.973608282416836,directed
702,60,3.9980699364214343,directed
184,608,3.921574474768658,directed
716,140,4.104938271604937,directed
364,458,4.227803698657975,directed
728,634,4.747683244974736,directed
56,704,4.023373672868815,directed
360,591,3.8943097027850944,directed
50,586,4.333530139940563,directed
364,840,4.712320073644673,directed
36,887,4.112421995217101,directed
68,12,4.766182290611348,directed
524,480,3.998470948012234,directed
764,344,3.962862318840579,directed
703,48,3.6934885290148456,directed
716,414,3.872666666666666,directed
270,528,3.643913210445469,directed
887,586,4.301704462027943,directed
702,344,3.3620099592991752,directed
740,156,3.961399405886032,directed
156,795,3.892616620413162,directed
204,624,3.869571596244132,directed
360,204,4.164260969976905,directed
376,792,4.608788029553618,directed
360,392,4.036190309427828,directed
100,76,4.17236105868333,directed
191,724,4.214611425531279,directed
792,36,4.670481375431903,directed
434,196,3.930731552990524,directed
682,24,3.9065190307832074,directed
392,124,4.231024679827382,directed
858,275,4.645000682938532,directed
466,508,4.759321761491481,directed
192,348,5.0542406311637045,directed
554,276,4.265536574321161,directed
222,332,4.274236327871085,directed
174,275,4.6842899512582585,directed
760,218,3.823773898586867,directed
616,504,4.193473305122792,directed
31,578,4.232936355487259,directed
51,84,4.049257141601167,directed
760,356,4.733827348391737,directed
756,156,4.248769414221481,directed
458,418,3.8743830433812008,directed
703,100,4.23977501430976,directed
480,360,4.207761319845858,directed
858,484,4.432712764480539,directed
231,598,3.787486730360935,directed
764,300,3.932381590030941,directed
434,308,4.229082745887882,directed
392,417,3.960202647464948,directed
450,586,5.470846233230134,directed
702,300,3.9886649630525017,directed
798,242,3.834248225474386,directed
144,100,3.634621020738393,directed
156,686,3.94517345553858,directed
108,840,4.592822931671758,directed
231,356,4.611581920903955,directed
716,724,3.353260651128154,directed
276,204,4.103704770522585,directed
140,50,4.166666666666667,directed
682,887,4.615191912886213,directed
792,670,3.8670091324200913,directed
788,616,4.793931159420289,directed
380,328,4.797979797979798,directed
792,682,4.407511978856578,directed
324,840,4.24887193637257,directed
659,158,3.58607228263964,directed
288,562,4.145695505436303,directed
566,388,3.878089477098714,directed
218,36,3.831657663065226,directed
204,784,5.136815920398011,directed
466,729,4.1407359619741335,directed
246,440,4.32629543681394,directed
196,276,4.308777453587369,directed
84,558,4.203244666815883,directed
840,795,4.118948995650597,directed
598,246,3.953703703703704,directed
188,528,4.829210836277974,directed
643,68,4.233338572160082,directed
124,710,4.363563650351105,directed
100,585,4.016209882789255,directed
554,583,4.2464908122391805,directed
634,32,4.2671798644855565,directed
442,768,4.07908374792703,directed
32,408,4.91720715408805,directed
458,586,4.138442945127718,directed
360,208,3.9992557318331774,directed
112,104,4.234378379839931,directed
178,231,4.395305215617715,directed
336,36,4.08086854316213,directed
818,156,4.148305809166744,directed
566,380,4.070003338788324,directed
562,840,4.477414854017628,directed
426,646,4.459968714448237,directed
470,834,3.883800287356322,directed
729,504,4.346814830390541,directed
218,682,4.255702538851865,directed
8,616,4.093642315282903,directed
840,686,4.386420416131744,directed
704,404,4.714262187088274,directed
72,288,4.084270913298672,directed
124,764,4.167633370038276,directed
56,156,4.282768921018843,directed
780,458,4.07132919520548,directed
404,196,4.290633608815427,directed
686,756,4.205114562309664,directed
51,124,4.094380512468157,directed
174,702,3.9406852617079897,directed
604,388,4.813976505711318,directed
706,288,5.370370370370369,directed
208,288,4.076078948152309,directed
780,840,4.248427075388996,directed
276,208,4.2642312839131655,directed
646,140,4.003255783154172,directed
512,50,3.926958948599255,directed
533,840,4.84972208447077,directed
764,51,5.243871666528935,directed
860,364,4.127710285408315,directed
372,528,4.200070899226101,directed
466,356,4.346704708882636,directed
694,324,4.292499932884505,directed
336,670,4.240476623062016,directed
336,682,4.171151432022459,directed
492,585,4.150963149078727,directed
404,308,4.4077747378020975,directed
484,598,3.5657051282051286,directed
392,275,4.610490750924379,directed
192,792,4.133042986143942,directed
562,430,4.215541979037545,directed
450,324,3.97811329588015,directed
498,112,4.214999806622707,directed
520,724,4.012518684603887,directed
288,52,3.9822426362026384,directed
604,380,4.366021917151218,directed
858,372,4.2065227297015,directed
643,76,4.531096167407,directed
388,124,4.305875202145798,directed
364,752,4.485131199774748,directed
634,703,4.099462365591399,directed
132,686,4.19134040760255,directed
36,454,3.963744588744589,directed
36,776,4.009044292859167,directed
826,50,4.230536800615139,directed
356,704,4.029635348899055,directed
566,422,4.517739199048471,directed
584,356,3.844132262996943,directed
152,428,4.362602805999033,directed
276,60,4.068229539845554,directed
740,659,4.124115678880248,directed
320,231,3.993861175560711,directed
116,462,5.138395462201019,directed
591,388,4.148164594434576,directed
686,620,4.018624535865915,directed
818,68,4.300180919414336,directed
496,156,3.9741463820191134,directed
792,440,4.264332053302409,directed
148,170,5.389587700908456,directed
620,694,4.272855987055016,directed
360,300,3.9929017530843502,directed
492,862,4.102795295461856,directed
740,308,4.108205782312925,directed
72,404,4.166666666666667,directed
620,624,4.098985537462057,directed
324,800,4.078886398279385,directed
643,608,4.32131838773442,directed
702,24,3.973393574297188,directed
288,40,3.6931818181818192,directed
528,498,4.5238180859225166,directed
454,578,4.091325509331025,directed
591,380,4.118983569369465,directed
288,56,4.107648333044971,directed
756,196,4.202918719886262,directed
634,434,4.136106086946109,directed
36,384,3.6400644374782303,directed
392,214,4.018670309653916,directed
222,616,4.568190161527166,directed
792,84,5.060740236148956,directed
24,624,4.137975693008468,directed
376,140,4.351851851851852,directed
76,458,4.052283160726756,directed
682,454,4.019262420059625,directed
604,422,4.4014182074248325,directed
776,704,3.811588016572256,directed
434,232,4.158309673564545,directed
380,158,3.9152977692666666,directed
392,702,4.084824740099531,directed
414,410,3.902462331774469,directed
688,860,3.679394630192502,directed
764,887,3.967023065493532,directed
858,191,4.347302504816956,directed
462,498,5.119695242700562,directed
276,300,4.318464241939404,directed
376,414,4.551938835212718,directed
51,275,4.580435029146179,directed
562,800,4.194352504330083,directed
508,740,4.134778911564626,directed
430,372,5.251299463447351,directed
434,364,4.458955334170343,directed
68,48,5.11758417958311,directed
458,478,4.092862582168904,directed
124,120,4.079869872848529,directed
184,158,4.070751797540998,directed
408,96,4.218663338879645,directed
8,56,4.311135630692878,directed
466,266,4.690273671317397,directed
51,484,4.237378747795415,directed
90,158,4.334704910815576,directed
408,348,4.263318734301163,directed
624,132,4.027299146598214,directed
686,348,4.174148250460405,directed
336,440,4.082710541712291,directed
860,826,4.29780998880849,directed
196,450,4.462927200374533,directed
232,392,4.534421818274787,directed
818,659,3.903816199376947,directed
276,232,4.750184375624066,directed
40,348,4.378847768474542,directed
724,807,4.115079923703011,directed
218,84,4.169796310268402,directed
690,646,3.8664690157036254,directed
392,372,4.058841233231984,directed
578,36,4.159365891760301,directed
158,598,4.407190370605004,directed
780,800,4.255130669462566,directed
214,533,4.330136588201104,directed
372,417,4.535720794605432,directed
388,275,4.559712982499113,directed
158,356,4.102174604731164,directed
682,384,4.034313409958504,directed
400,156,4.337168188109328,directed
716,462,5.166501336421714,directed
226,250,4.130153805413607,directed
104,710,5.221780867262496,directed
180,458,4.072488584474886,directed
31,380,4.122029185132727,directed
233,620,4.173761884489854,directed
376,724,4.599078162184512,directed
882,840,4.1105856641603085,directed
388,484,4.135616776460863,directed
818,308,3.902994791666667,directed
780,752,4.005874618255854,directed
180,840,4.354408541291863,directed
800,654,4.085305719921105,directed
356,156,4.454304646575276,directed
578,466,4.516862518991726,directed
340,840,4.494775762455373,directed
643,328,4.376628196722988,directed
32,704,3.9528731533484,directed
170,643,4.325544948925231,directed
558,12,3.794995987054876,directed
56,308,3.415300546448087,directed
466,270,4.050255332208963,directed
818,608,4.308626944503733,directed
528,72,3.867370892018779,directed
562,108,3.904906423874557,directed
620,688,4.448246181325449,directed
586,795,3.9574648769783294,directed
231,578,4.038444644682065,directed
104,764,4.547451050749665,directed
703,804,4.245873639448581,directed
214,528,4.407522498440704,directed
600,682,3.692733017377568,directed
807,31,4.125430764411028,directed
50,36,4.160543589269817,directed
440,862,4.145620980463535,directed
826,584,4.409266808460356,directed
462,72,4.480608089709633,directed
174,360,3.9406852617079897,directed
246,44,4.35262617370892,directed
180,430,4.364390432098766,directed
364,250,4.659149446304278,directed
887,36,4.407784905264218,directed
404,364,4.0514118949270825,directed
218,124,4.070570366498994,directed
422,231,4.829545454545454,directed
170,336,4.262050862216949,directed
784,4,4.307113724951545,directed
492,756,4.114071130594234,directed
270,372,4.061689994815967,directed
222,56,3.830389492753624,directed
434,826,4.2686020012510575,directed
800,818,4.228187518353854,directed
36,688,4.030989019486545,directed
48,724,3.8840439276485794,directed
686,792,4.152687918269545,directed
50,682,4.055450558847048,directed
470,40,4.116685967822423,directed
408,792,4.292662186825949,directed
784,144,4.061633933485608,directed
40,792,4.166143715388529,directed
336,124,4.238253096126035,directed
470,56,4.592314626871476,directed
368,458,4.242788219492442,directed
887,682,4.650942908750641,directed
376,352,4.388740402917439,directed
356,68,4.603039040875924,directed
584,792,4.131800964187328,directed
188,214,4.084363469068864,directed
368,840,4.721989869169093,directed
324,598,4.135438007712808,directed
108,250,4.3244723329303065,directed
76,752,4.116628977145182,directed
320,214,4.075495531852836,directed
788,156,3.999744347855244,directed
388,372,4.223144948684429,directed
188,702,4.389723022075964,directed
694,682,3.897472911851138,directed
818,328,4.1211242514765525,directed
792,174,4.016744548286604,directed
484,578,4.124094931313674,directed
784,178,4.590955664506922,directed
50,760,4.320998393724572,directed
300,12,4.219431320384474,directed
598,356,4.534086221122111,directed
492,620,4.068142734307824,directed
604,788,4.368635779980888,directed
400,646,4.227648653429903,directed
646,462,4.083333333333333,directed
516,616,4.25549915397631,directed
887,760,4.860412490363371,directed
404,716,4.245610481486758,directed
156,710,3.979709098441071,directed
704,528,3.9700644341527056,directed
756,364,4.502063017057985,directed
364,442,3.724747474747475,directed
51,470,4.071194429534814,directed
368,430,4.020648967551622,directed
682,688,4.0078760162601625,directed
180,800,4.758528476570462,directed
100,348,4.411266126649182,directed
188,372,4.32262129804663,directed
51,191,4.148739294043665,directed
392,360,4.0781291277782605,directed
562,250,4.527023579139325,directed
372,214,4.845545977011494,directed
792,44,4.209373902867849,directed
212,356,4.073522346316233,directed
400,196,4.475720152308942,directed
124,288,4.060483459056106,directed
372,702,4.113353018372704,directed
180,752,4.342447916666668,directed
404,826,4.349384381266498,directed
356,659,4.982653381164759,directed
218,275,4.776383481292396,directed
340,752,4.2107754239385145,directed
156,764,4.191110196215032,directed
400,308,5.121240342163355,directed
643,158,4.598346319746013,directed
780,250,3.950468819236098,directed
144,604,4.395325203252033,directed
218,484,4.4032060530519,directed
784,152,4.044016637720973,directed
800,566,4.11932918183695,directed
108,442,3.877179055942814,directed
620,586,4.214980818043783,directed
740,158,4.00686219214138,directed
440,756,4.15097549178551,directed
804,12,4.85591140096733,directed
840,710,4.268433328136718,directed
492,348,3.901129615311648,directed
36,418,4.4086810916555885,directed
624,336,4.4516384331635015,directed
466,72,4.115853658536586,directed
376,524,4.745891576268715,directed
275,516,4.34165812980368,directed
246,470,4.003623188405797,directed
275,496,5.490790703936691,directed
364,554,4.242351146006493,directed
336,484,4.1547233732124775,directed
24,586,3.894691035683202,directed
417,795,4.134361694035615,directed
246,191,4.570818949511529,directed
690,364,4.446517412935324,directed
356,608,4.079929953758311,directed
792,212,4.461942257217848,directed
458,760,5.905733335037628,directed
376,462,4.76624078385052,directed
132,376,4.590898510242085,directed
72,528,3.867370892018779,directed
756,716,4.116052944369572,directed
585,862,4.169354453965578,directed
32,68,4.258092531541116,directed
380,858,4.170179299290898,directed
528,50,3.972063101603912,directed
840,764,4.2855995776328255,directed
706,528,4.319667394314086,directed
208,528,4.193971238296881,directed
858,600,4.203494707154185,directed
438,498,3.937350119904077,directed
392,882,4.108155794334519,directed
578,662,4.047780797101449,directed
124,404,4.095011460863578,directed
44,50,4.484742408129504,directed
51,360,3.752681988443151,directed
36,586,4.1980840397779815,directed
148,24,4.606678465865751,directed
158,578,3.939570660054141,directed
504,768,3.429261462549506,directed
566,706,3.934622069138052,directed
674,826,4.011703112863716,directed
100,792,4.298060143536635,directed
578,124,4.2990553229100215,directed
246,480,3.923277243589744,directed
704,124,3.956883765553075,directed
440,620,4.443191455586661,directed
756,826,4.145791938498607,directed
462,50,4.315399587655832,directed
498,276,4.068542282895093,directed
368,752,4.58419999330566,directed
288,591,4.394567219152854,directed
682,418,3.8073434653784126,directed
368,233,3.96751113183554,directed
296,242,3.9724432393753033,directed
203,598,4.516129032258064,directed
68,804,4.166666666666667,directed
352,410,3.973765432098765,directed
231,380,4.387760129643664,directed
704,417,3.887279249448124,directed
392,112,4.054957315930159,directed
776,608,3.936522262334537,directed
788,196,4.166666666666667,directed
496,364,4.039864244967893,directed
818,158,4.20405111473627,directed
388,360,4.379867601246107,directed
422,214,3.962121212121211,directed
288,204,4.614844954608983,directed
408,414,4.7743055555555545,directed
288,392,4.139148325404934,directed
566,376,4.554528724366842,directed
422,702,4.310238935384638,directed
40,414,4.0079069584265055,directed
558,100,4.635416666666667,directed
8,646,4.2485565880932095,directed
276,454,4.145473333517782,directed
156,120,4.184864451015238,directed
56,158,4.230701401420494,directed
860,784,4.213523134847597,directed
4,729,4.565371711007859,directed
682,586,4.141362697835033,directed
32,76,4.165444019513654,directed
492,792,4.09840733110311,directed
356,328,4.236875394157699,directed
620,368,4.5197144402147655,directed
729,408,3.709932526451643,directed
792,470,4.298439354977242,directed
586,203,4.54119850187266,directed
706,231,4.381312325101668,directed
430,600,3.9504504504504494,directed
760,50,4.318582246628616,directed
430,4,4.286955455502112,directed
192,524,4.361524359631694,directed
792,191,4.488484851742579,directed
8,196,4.575879546809779,directed
440,348,4.469979190249772,directed
764,643,4.292781405331148,directed
508,686,3.95879526977088,directed
800,332,3.9679211203483753,directed
882,250,4.04454925593878,directed
250,854,4.405726534721924,directed
408,724,4.592024658912419,directed
702,643,4.272616804896132,directed
686,724,4.46709858105555,directed
484,388,4.071744255639476,directed
470,8,5.582243792921288,directed
376,558,4.190803318070485,directed
180,250,4.412749118590439,directed
72,124,4.2605363984674325,directed
250,512,4.3803123662180665,directed
690,826,4.040982180611649,directed
40,724,4.175165856875345,directed
192,462,4.301175574259317,directed
360,694,3.8453593306502,directed
340,250,4.204758199847954,directed
36,324,4.326221292427436,directed
392,600,3.961971988674122,directed
392,4,4.230094264027678,directed
604,376,4.5139751511690855,directed
32,608,4.202464522440869,directed
104,288,4.222990983452002,directed
400,232,4.004970031607611,directed
116,840,4.11571963671716,directed
840,120,4.251151881986741,directed
288,208,3.9124008879392336,directed
768,156,4.186256742237986,directed
218,470,4.433431744692816,directed
792,480,4.578040800615859,directed
578,275,4.5168066592173375,directed
484,380,4.085081151012288,directed
704,275,4.327408315006976,directed
124,690,3.4058570708387905,directed
250,31,4.3619219530369175,directed
706,417,4.361303344867359,directed
400,364,4.592311741924724,directed
275,504,4.475584036848274,directed
388,882,4.059783740307444,directed
882,116,3.789884467321627,directed
578,484,4.080844080174938,directed
430,178,4.130273769866537,directed
704,484,3.981939569060896,directed
862,704,3.947707705235753,directed
384,31,4.094827586206897,directed
262,504,4.431282771800014,directed
764,336,4.115675990675991,directed
276,694,4.125598904859685,directed
336,470,4.293483562579261,directed
276,624,4.167136563601093,directed
800,834,4.179154017500903,directed
784,276,4.0649272706638815,directed
336,191,3.8032945736434094,directed
578,44,4.127997879901843,directed
51,428,4.187919037753827,directed
795,643,4.075296677602569,directed
496,826,3.978459413774977,directed
520,798,3.783711233824186,directed
300,100,4.270269516783343,directed
682,324,3.798510026717093,directed
218,480,4.292258682904826,directed
484,398,4.425017397355602,directed
434,784,4.173900272026812,directed
566,12,4.171192521074894,directed
68,604,4.316239802913529,directed
50,174,4.901178333317637,directed
442,40,4.241024221946124,directed
466,50,5.444662594531704,directed
414,818,4.133972104715648,directed
634,246,4.018746407013508,directed
124,466,4.137018205913174,directed
404,858,4.261651469098278,directed
764,418,4.148063273702531,directed
454,788,4.011676601742104,directed
634,840,4.380480099788574,directed
586,710,4.53130369422337,directed
368,250,4.376287732477551,directed
702,418,4.0948217302343854,directed
484,422,4.442584052897369,directed
780,740,4.086681007557561,directed
392,520,4.186662946428571,directed
470,170,4.597580713759306,directed
76,554,4.155831648481889,directed
340,442,4.044384057971015,directed
104,404,3.924418604651162,directed
270,4,4.759783695923981,directed
203,51,4.1078987769219255,directed
120,12,4.021890335153075,directed
716,458,4.132464801578685,directed
32,328,4.25602450097085,directed
834,854,4.556810403832991,directed
364,400,4.57751930939846,directed
694,174,4.112999403697078,directed
470,392,4.101820498691345,directed
72,275,4.62028832739617,directed
426,694,4.754794194468896,directed
116,188,4.314236111111112,directed
112,218,3.813168481993916,directed
360,688,4.470019483308787,directed
178,144,3.807952843868226,directed
246,428,4.219974162954824,directed
158,388,3.913541666666667,directed
112,356,4.074590773809524,directed
288,300,3.893050984597549,directed
100,414,3.9084377759114473,directed
516,156,4.456043315868421,directed
643,858,4.4354516472140695,directed
450,174,4.092192367601246,directed
380,32,4.319411581858948,directed
586,764,4.201052558239849,directed
368,116,4.294075451283314,directed
356,158,4.05201504069297,directed
702,586,4.132592447471373,directed
60,148,5.892941454202073,directed
704,372,4.160292604920104,directed
834,180,4.315342412482994,directed
400,826,4.476374340002179,directed
882,554,4.15340418530834,directed
170,36,4.550744097518413,directed
158,380,4.114267004331073,directed
276,688,4.360974150890846,directed
398,784,3.983632848630114,directed
372,112,4.276055224830468,directed
862,20,4.327559576345984,directed
156,288,4.03741907830892,directed
430,634,4.062786172161172,directed
716,430,4.168582677238749,directed
478,454,4.306801195814649,directed
768,646,4.100645539906104,directed
404,784,4.268169942091691,directed
417,203,4.198554421768708,directed
380,352,3.909322056278975,directed
762,76,3.949672089358547,directed
203,24,3.60142118863049,directed
894,854,4.556810403832991,directed
20,51,4.041191941679762,directed
756,858,4.171690713074053,directed
100,724,4.073155063993353,directed
728,818,4.503076305936792,directed
116,752,4.345568209655536,directed
470,208,4.149018705659631,directed
392,634,4.072454658425634,directed
368,442,3.877179055942814,directed
320,4,4.418293781249541,directed
12,100,4.276580012786528,directed
170,682,4.09597975473261,directed
188,144,4.217220343563411,directed
76,740,4.235578977497879,directed
8,364,4.682015975148093,directed
414,566,3.861111111111112,directed
208,214,4.189162167566487,directed
408,524,4.179244334533044,directed
428,348,4.519044798037692,directed
686,524,4.19012220939184,directed
266,566,4.657031095772215,directed
40,524,3.843609234234234,directed
894,180,4.122876051416807,directed
562,400,4.397129489124937,directed
706,702,4.308095238095238,directed
124,528,4.498036673708985,directed
762,608,3.9894759450171815,directed
208,702,3.8907352550841057,directed
578,470,3.8529146634615374,directed
408,462,4.081560283687945,directed
840,288,4.108451875875785,directed
710,426,4.93498588449142,directed
578,191,3.968670392765059,directed
40,462,5.016382578030935,directed
634,800,3.8766419202928537,directed
174,276,4.5564058956916105,directed
492,724,4.2430150129124335,directed
558,804,4.233647543299124,directed
158,446,4.250217646097744,directed
372,4,4.066002270073196,directed
702,324,4.876621470604877,directed
156,404,4.0081908282071455,directed
372,144,4.021414342629481,directed
616,156,4.0599285686451685,directed
208,372,4.483818885669696,directed
191,752,4.26159937170061,directed
368,554,4.087837837837838,directed
364,398,4.277266629776109,directed
756,784,3.911771901037785,directed
56,858,4.058106353433182,directed
862,68,4.290452289278428,directed
31,12,4.091460488506567,directed
634,233,4.367631296891747,directed
646,840,4.100160529175931,directed
340,740,4.875876797868737,directed
414,192,4.00390625,directed
454,706,4.795597484276726,directed
100,352,2.890917602996255,directed
36,670,4.222576422319879,directed
788,826,4.288946104430606,directed
36,682,4.236207886193878,directed
32,158,4.393367795189997,directed
50,470,3.508141762452108,directed
288,24,4.03879405559408,directed
417,710,4.101826273787599,directed
380,222,4.8435619735258735,directed
104,466,3.9942345783814375,directed
344,826,3.8908725256216754,directed
484,788,4.286379916177723,directed
470,300,4.208799215428397,directed
887,470,4.509952766531714,directed
372,178,4.276284350288102,directed
360,586,3.987685242121057,directed
328,388,4.289148762516228,directed
598,380,4.118589743589744,directed
376,438,4.276831179005092,directed
188,152,4.13459106078902,directed
728,566,3.889104554865424,directed
516,196,4.018876206191832,directed
682,36,4.223790426688721,directed
84,554,4.318949342076927,directed
634,108,3.8732820772772,directed
320,152,4.268784342135445,directed
508,132,4.163618370696934,directed
840,404,4.307057350481124,directed
834,704,3.945597488844821,directed
222,364,3.84192439862543,directed
800,40,3.734708091085272,directed
430,276,4.239646268586488,directed
548,296,3.8902538902538906,directed
170,440,4.344708341435783,directed
410,40,3.8875052590455583,directed
454,376,4.474473242947302,directed
250,20,4.13131002881966,directed
428,792,4.223897557217825,directed
800,56,4.174256223436551,directed
8,826,4.56102514424535,directed
324,398,4.4433670207213325,directed
729,156,4.257571383433951,directed
36,760,4.467320891906604,directed
578,360,4.115573481353382,directed
328,380,4.314595660749507,directed
704,360,4.013240776973351,directed
404,32,4.049313148883373,directed
50,480,3.654912079510704,directed
148,643,5.262189396364509,directed
276,586,4.453140689110589,directed
56,784,4.244736498542027,directed
682,670,4.06492695534538,directed
862,76,4.183175127780595,directed
690,784,3.834955703485048,directed
392,276,4.243766379338014,directed
380,780,3.959731543624162,directed
300,804,4.221148404783747,directed
376,458,4.512012173021062,directed
686,558,4.573004233149202,directed
308,554,4.259616653470573,directed
170,84,4.212161670439234,directed
566,100,4.320107903647507,directed
372,152,4.144597994590068,directed
266,148,4.470012883578635,directed
124,417,3.851318359375,directed
724,408,4.738832719013796,directed
116,250,4.032729037863893,directed
112,226,3.972935923159904,directed
440,724,4.211152736620356,directed
422,4,4.452967224217867,directed
508,710,4.524189199816039,directed
643,32,4.113489026774218,directed
462,807,5.24425287356322,directed
250,728,4.474574360056755,directed
422,144,4.651272002955312,directed
558,604,3.878741541271092,directed
384,728,3.5684254655548164,directed
862,608,4.292168674698796,directed
682,760,4.550861527693329,directed
740,32,4.246261456825856,directed
554,834,3.708333333333335,directed
524,496,4.027469973018795,directed
376,430,4.5324614113107,directed
242,31,4.3310502283105015,directed
616,646,4.105959332493001,directed
84,740,4.213408119658119,directed
36,440,4.061232749411427,directed
398,703,3.999463519313305,directed
496,784,4.042611761162025,directed
585,583,4.062518568519912,directed
646,800,4.274639961317519,directed
100,462,3.957085334716,directed
508,764,4.109551784160139,directed
798,584,3.740245261984392,directed
604,100,4.212757445901119,directed
340,400,4.406721536351166,directed
372,634,4.285653219395992,directed
400,858,4.460918491484185,directed
60,52,4.166666666666667,directed
104,528,4.382039150261262,directed
662,554,4.029646646975167,directed
756,32,4.321372571245525,directed
48,458,4.161283781526211,directed
724,180,4.218863471314451,directed
203,384,4.048019289952823,directed
704,882,3.740245261984392,directed
434,368,4.631910015637627,directed
616,196,4.382104048209582,directed
646,752,4.387684501845019,directed
270,276,5.215371864083527,directed
222,826,4.125478390416978,directed
646,233,3.904821280133,directed
840,690,4.642979833594394,directed
454,12,4.319727891156462,directed
492,524,3.9496527777777786,directed
616,308,4.315482103302083,directed
728,148,5.272694211744142,directed
300,512,4.266774885947682,directed
360,478,5.426356589147279,directed
124,275,4.57076110421632,directed
704,112,4.136843526521439,directed
716,250,3.876443881882124,directed
458,860,3.883725683307237,directed
729,646,4.088625475545131,directed
392,340,4.145424311054542,directed
12,804,4.554207632203948,directed
300,31,4.130600029248125,directed
764,36,4.137134011383695,directed
818,32,4.328391746837409,directed
566,426,4.808575484301937,directed
192,840,4.338756341568489,directed
364,788,4.566770248609432,directed
332,562,3.8269467776668,directed
862,328,4.387154499780677,directed
702,36,4.347976539683284,directed
578,428,4.394623624494868,directed
434,320,4.229082745887882,directed
288,454,4.1678211139528285,directed
276,478,4.062303867683926,directed
300,604,4.446169772256728,directed
250,76,4.150747749791821,directed
558,492,4.12037037037037,directed
682,84,4.507575757575758,directed
400,784,4.455963392128377,directed
56,32,4.195126414881892,directed
729,196,4.302274344418273,directed
768,716,3.947851122153192,directed
728,834,3.972449862483679,directed
643,434,4.27315321896404,directed
368,400,4.579224043273353,directed
430,410,4.024818529539948,directed
620,242,4.770531400966184,directed
188,276,4.829210836277974,directed
764,682,4.027390576665741,directed
484,376,4.553482926131969,directed
192,430,4.099493769470405,directed
376,752,4.635553475154602,directed
152,504,3.9710497323393823,directed
702,682,4.009352723897874,directed
662,740,4.108205782312925,directed
404,368,5.102996254681648,directed
208,882,3.728137860082304,directed
100,558,4.694010416666667,directed
710,31,4.93421052631579,directed
643,222,3.961267605633803,directed
124,214,4.286272287028513,directed
442,208,4.333011715003445,directed
688,807,4.249868618369876,directed
392,410,4.267321350175872,directed
768,826,4.493216214577358,directed
578,600,4.288728149487644,directed
232,586,4.581739863475616,directed
414,616,4.023083180847512,directed
352,566,4.078759248265032,directed
608,704,4.18999204473154,directed
104,124,4.272616976719217,directed
124,702,4.174634507654351,directed
214,152,4.135549789466852,directed
231,12,3.8394050802139033,directed
31,100,4.159137512697907,directed
434,104,4.307575102233406,directed
324,788,4.322219655389112,directed
804,31,4.245733560279898,directed
478,586,3.957386363636363,directed
894,728,4.120198265179678,directed
275,616,4.576400310724286,directed
250,585,4.007972274639132,directed
756,434,4.269051090258532,directed
586,404,4.746766079976329,directed
818,703,3.983096757044125,directed
703,144,4.369442797866035,directed
104,417,4.201706477664315,directed
208,112,4.423868312757203,directed
520,250,4.576279955585492,directed
703,756,4.905139289145051,directed
144,756,4.40882538608786,directed
156,528,4.275036587156647,directed
524,504,4.049465287157358,directed
807,348,4.255256785940692,directed
584,798,4.129907456673761,directed
372,276,4.386809266531875,directed
702,760,4.166666666666667,directed
28,308,3.9391085152020793,directed
624,124,5.005592841163311,directed
32,858,4.2351904184502365,directed
56,703,4.116473500400859,directed
192,188,4.225733313718417,directed
204,356,4.932598039215685,directed
124,372,4.25982201883377,directed
724,704,3.9299073650748446,directed
170,44,4.313085676037484,directed
643,780,4.445382882882882,directed
148,324,4.250533238469643,directed
492,558,4.114583333333332,directed
428,724,4.349679785748862,directed
688,516,4.166666666666665,directed
76,686,4.108810320099551,directed
191,554,4.109810197663971,directed
498,818,4.165372639102811,directed
740,780,4.169568184333478,directed
203,643,4.49019162044019,directed
352,192,4.141236306729264,directed
214,634,4.142139050387596,directed
12,31,4.181721661901485,directed
300,492,4.099023142976415,directed
516,716,4.122023511142837,directed
646,250,4.784166364104234,directed
818,434,4.193539659094576,directed
554,52,4.138588463671659,directed
4,50,4.327712321362916,directed
659,840,4.089185098329292,directed
756,368,4.6758972816255575,directed
192,800,4.000551146384479,directed
480,818,4.053359922649262,directed
788,784,4.343226937973237,directed
703,620,3.912839996834213,directed
266,52,4.208743924608794,directed
716,554,5.054605655154728,directed
144,620,4.080029006757618,directed
140,854,4.135419316128947,directed
51,410,4.004667996143578,directed
840,528,4.292078810894295,directed
756,780,4.145281168126308,directed
56,434,4.392825972821677,directed
706,4,4.490143290216651,directed
818,222,6.463913690476179,directed
208,4,4.852458058592049,directed
566,804,4.194685315289851,directed
764,440,4.150672448466567,directed
484,12,4.469022457061903,directed
516,826,4.129057267752572,directed
68,862,4.256340702058645,directed
192,752,4.550041808751293,directed
702,440,3.944883241758242,directed
188,340,4.177957225872288,directed
496,703,4.039115646258504,directed
192,233,5.231055968352022,directed
478,324,4.247363679048143,directed
706,144,4.208707025411061,directed
368,398,4.136733716475096,directed
40,438,4.230225988700565,directed
104,275,7.612302194997458,directed
834,608,4.310359846875678,directed
554,40,4.177178535615073,directed
400,32,4.4753504933532025,directed
364,706,4.543972588794122,directed
388,410,4.002077223851418,directed
756,320,5.035014513007474,directed
120,804,4.162468014252716,directed
226,710,4.483190056138092,directed
140,180,5.039739992533157,directed
414,56,4.483865654872526,directed
807,792,4.211368504856935,directed
804,492,4.157858786310037,directed
356,32,4.1484534171762135,directed
