Source,Target,ID,Weight,Type
417,704,0,3.89788869624494,directed
417,242,1,,directed
417,104,2,4.00552125191937,directed
417,604,3,,directed
417,410,4,4.074455336046066,directed
417,296,5,,directed
417,90,6,,directed
417,262,7,,directed
417,496,8,3.9396167192980958,directed
120,643,9,3.8530351152549565,directed
120,156,10,4.156935584694954,directed
120,356,11,,directed
120,174,12,,directed
120,246,13,,directed
120,882,14,,directed
120,408,15,,directed
120,192,16,,directed
120,578,17,4.10013251300027,directed
120,417,18,,directed
120,232,19,4.652755850261376,directed
120,795,20,,directed
120,716,21,,directed
120,674,22,,directed
120,508,23,,directed
120,48,24,,directed
120,854,25,4.29695729668879,directed
120,368,26,,directed
120,231,27,4.187225877192982,directed
120,308,28,,directed
120,702,29,,directed
120,108,30,,directed
120,266,31,4.264219615017325,directed
120,191,32,,directed
120,324,33,4.114567313737439,directed
120,364,34,4.323718977321353,directed
120,426,35,,directed
120,840,36,4.479282228981705,directed
120,710,37,4.2194184818142615,directed
120,764,38,5.127556874952384,directed
120,418,39,,directed
120,818,40,,directed
120,780,41,,directed
120,288,42,4.263682933633121,directed
120,440,43,,directed
120,233,44,,directed
120,729,45,4.278259971068402,directed
120,798,46,,directed
120,804,47,4.162468014252718,directed
120,52,48,,directed
120,384,49,3.799108940810316,directed
120,84,50,,directed
120,430,51,3.9497245179063363,directed
120,528,52,,directed
120,646,53,3.565045465700168,directed
120,212,54,,directed
120,690,55,4.14044289044289,directed
120,372,56,3.561658249158249,directed
120,64,57,,directed
120,586,58,,directed
120,442,59,3.7832777341705914,directed
120,32,60,,directed
120,112,61,,directed
120,834,62,,directed
120,140,63,4.587827344395273,directed
120,748,64,,directed
120,860,65,,directed
120,585,66,,directed
120,136,67,,directed
120,204,68,4.250077721622971,directed
120,392,69,,directed
120,478,70,,directed
120,218,71,,directed
120,458,72,4.14044289044289,directed
120,344,73,,directed
120,584,74,,directed
120,400,75,,directed
120,40,76,,directed
120,422,77,,directed
120,72,78,3.7267287841417747,directed
120,516,79,,directed
120,148,80,4.38621049653573,directed
120,214,81,,directed
120,533,82,,directed
120,558,83,,directed
120,562,84,4.508282826289672,directed
120,100,85,,directed
120,566,86,4.482762605339246,directed
120,670,87,,directed
120,184,88,,directed
120,270,89,4.04077288232155,directed
120,554,90,,directed
120,862,91,,directed
120,620,92,4.336212437564055,directed
120,470,93,3.30294305822137,directed
120,24,94,4.187225877192982,directed
120,591,95,,directed
120,152,96,,directed
120,226,97,4.735563850664397,directed
120,20,98,,directed
120,520,99,,directed
120,776,100,,directed
120,616,101,,directed
120,492,102,,directed
120,484,103,,directed
120,706,104,,directed
120,583,105,,directed
120,608,106,4.145687645687646,directed
120,792,107,5.200298344649275,directed
120,858,108,,directed
120,788,109,3.8267399776715685,directed
120,688,110,,directed
120,170,111,,directed
120,760,112,,directed
120,60,113,,directed
120,446,114,,directed
120,404,115,4.148759707892339,directed
120,598,116,,directed
120,44,117,,directed
120,124,118,4.121837872750903,directed
120,682,119,4.912935323383085,directed
120,68,120,,directed
120,498,121,,directed
120,8,122,,directed
120,222,123,,directed
120,756,124,4.1957839208877665,directed
120,4,125,,directed
120,703,126,,directed
120,188,127,3.6747586598523574,directed
120,784,128,,directed
120,466,129,4.230072463768116,directed
120,807,130,,directed
120,180,131,4.111721611721611,directed
120,454,132,4.227414450628736,directed
120,332,133,3.965582937450513,directed
120,428,134,,directed
120,76,135,,directed
120,752,136,4.141277175126111,directed
120,800,137,3.965582937450513,directed
120,31,138,,directed
120,328,139,,directed
120,208,140,4.364230547564514,directed
120,28,141,4.3807258632840025,directed
120,524,142,,directed
120,376,143,4.418833047757119,directed
120,116,144,,directed
120,132,145,,directed
120,12,146,4.021890335153076,directed
120,768,147,3.913336108055475,directed
